GENEID	E13_5_CH_1_30208_ATTACT_sort.bam	E13_5_CH_2_30209_TCCGGA_sort.bam	E13_5_CH_4_30210_CGCTCA_sort.bam	E13_5_retina_1_30211_GAGATT_sort.bam	E13_5_retina_2_30212_ATTCAG_sort.bam	E13_5_retina_3_30213_GAATTC_sort.bam	E15_5_CH_1_30214_CTGAAG_sort.bam	E15_5_CH_2_30215_TAATGC_sort.bam	E15_5_CH_4_30216_CGGCTA_sort.bam	E15_5_retina_1_30217_TCCGCG_sort.bam	E15_5_retina_2_30218_TCTCGC_sort.bam	E15_5_retina_3_30219_AGCGAT_sort.bam
Gm46912	0	0	0	0	0	0	0	0	0	0	0	0
Gm42519	0	0	0	0	0	0	0	0	0	0	0	0
Gm71490	0	0	0	0	0	0	0	0	0	0	0	0
Gm42413	0	0	0	0	0	0	0	0	0	0	0	0
Gm71433	0	0	0	0	0	0	0	0	0	0	0	0
Gm42521	0	0	0	0	0	0	0	0	0	33.0573266936591	0	0
Gm42520	50.0836731232312	0	0	156.723938086396	101.834801751572	33.0723243447827	17.606213443999	0	17.6145980206054	89.7962003396332	86.9208524446212	128.886429306196
9630001P10Rik	0	17.592733187852	0	17.067199927915	27.7244647871781	18.0078416406973	4.79328123851485	0	0	8.1489875481922	4.73283017479866	8.77231361328198
Gm71675	0	0	0	0	0	0	0	0	0	0	0	0
Gm43366	75.5562355616756	9.13927580012989	0	26.5987971757929	0	0	19.9205518590482	0	0	0	0	9.1142851609184
1600023N17Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm36401	0	0	0	0	0	0	0	0	0	0	0	0
Gm43201	0	0	0	0	0	0	0	0	0	0	0	0
Gm43200	0	0	0	0	0	0	0	0	0	0	0	0
Gm71672	0	0	0	0	0	0	0	0	0	0	0	0
4930449I04Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930405L22Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm7931	0	0	0	0	0	0	0	0	0	0	0	0
Gm43093	0	0	0	0	0	0	0	0	0	0	0	0
Gm43092	0	0	0	0	0	0	0	0	0	0	0	0
Gm71372	0	0	0	0	0	0	0	0	0	0	0	0
Gm43601	0	0	0	0	0	0	0	0	0	0	0	0
Gm71491	0	0	0	0	0	0	0	0	0	0	0	0
Gm72196	0	0	0	0	0	0	0	0	0	0	0	0
Gm71542	0	182.213596365543	0	0	31.905688825795	31.0855013553589	0	37.6478298510848	0	112.535580233733	0	0
4930518C09Rik	26.9047485805055	0	0	0	0	0	0	0	0	0	0	0
Gm20475	0	0	0	0	0	0	0	0	0	0	0	0
Gm43426	0	0	0	0	0	0	0	0	0	0	0	0
Gm42536	0	0	0	0	0	0	0	0	0	0	0	0
Gm42537	0	0	0	0	0	0	0	0	0	0	0	0
Gm42534	0	0	0	0	0	0	0	0	0	0	0	0
Gm42535	17.9236781108157	0	0	16.8262583992686	0	53.2608625795535	18.9024536046365	0	0	32.1357857779674	0	17.2969457485621
Gm43831	0	0	0	0	0	0	50.8940196167945	0	0	0	0	9.3142521563658
Gm20700	0	0	0	0	0	0	0	0	0	0	0	0
Gm43648	0	0	0	0	0	0	0	0	0	0	0	0
Gm43829	0	0	0	0	0	0	0	0	0	0	0	0
Gm43830	0	0	0	0	0	0	0	0	0	0	0	0
Gm43319	0	0	0	0	0	0	0	0	0	0	0	0
Gm72347	0	0	0	0	0	0	0	0	0	0	0	0
Gm42919	0	0	0	0	0	0	0	0	0	0	0	0
Gm43321	0	0	0	0	0	0	0	0	0	0	0	0
Gm43320	0	0	0	0	0	0	0	0	0	0	0	0
Gm10048	0	0	0	0	0	0	0	0	0	0	0	0
Gm43318	0	0	0	0	0	0	0	0	0	0	0	0
Gm43341	0	0	0	0	19.4897900396103	0	0	0	0	0	0	0
C030015E24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm43317	0	0	0	0	0	0	20.7897268812	0	0	0	0	19.0239206778603
Gm43316	0	0	0	0	0	0	0	0	0	0	0	0
Gm42766	0	0	0	0	0	0	0	0	0	0	0	0
Gm43046	0	0	0	0	0	0	0	0	0	0	0	0
Gm43047	0	0	0	0	0	0	0	0	0	0	0	0
Gm42767	0	0	0	0	0	0	0	0	0	0	0	0
Gm42768	0	0	0	0	0	0	0	0	0	0	0	0
Gm42769	0	0	0	0	0	0	0	0	0	0	0	0
Gm42770	6.03495202816633	0	10.4659021953067	0	0	0	0	0	0	0	0	0
Gm73321	0	0	0	0	0	0	0	0	0	0	0	0
Gm43048	0	0	0	0	0	0	0	0	0	0	0	0
Gm42771	0	0	0	0	0	0	0	0	0	0	0	0
Gm72367	0	0	0	0	0	0	0	0	0	0	0	0
Gm42772	0	0	0	0	0	0	0	0	0	0	0	0
Gm43670	0	0	0	0	0	0	0	0	0	0	0	0
2900064K03Rik	257.760109754255	194.8665053754	153.660154139574	340.281753140364	212.916408502109	191.485889492568	416.248665933644	164.269345604653	93.4880785404566	310.503126412654	285.183044821196	194.333658064876
Gm71615	0	0	0	0	0	0	0	0	0	0	0	0
Gm40299	0	0	0	0	0	0	0	0	0	0	0	0
Gm42461	0	0	0	0	0	0	0	0	0	0	0	0
Gm42460	0	0	0	0	0	0	0	0	0	0	0	0
Gm36702	0	0	0	0	0	0	0	0	0	0	0	0
4930448I18Rik	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000126829	0	0	0	0	0	0	0	0	0	0	0	0
Gm71493	0	0	0	0	0	0	0	0	0	0	0	0
Gm71499	0	0	0	0	0	0	0	0	0	0	0	0
Gm36814	0	0	0	0	0	0	0	0	0	0	0	0
Gm43016	0	0	0	0	0	0	0	0	0	0	0	0
Gm71451	0	0	0	0	0	0	0	0	0	0	0	0
Gm43014	0	0	0	0	0	0	0	0	0	0	0	0
Gm71246	0	0	0	0	0	0	0	0	0	0	0	0
Gm71383	0	0	0	0	0	0	0	0	0	0	0	0
Gm29924	0	0	0	0	0	0	0	0	0	0	0	0
Gm42614	0	0	0	0	0	0	0	0	0	0	0	0
Gm42615	0	0	0	0	0	0	0	0	0	0	0	0
Gm42613	0	0	0	0	0	0	0	0	0	0	0	0
Gm43605	0	0	0	0	0	0	0	0	0	0	0	0
Gm71594	0	0	0	0	0	0	45.3594041044364	0	0	38.557430791918	0	0
Gm43606	0	0	0	0	0	0	0	0	0	0	0	0
Gm42616	0	0	0	0	0	0	0	0	0	0	0	0
Gm42617	0	0	0	0	0	0	0	0	0	0	0	0
Gm43175	0	0	0	0	0	0	0	0	0	0	0	0
Gm71709	0	0	0	0	0	0	0	0	0	0	0	0
Gm71449	129.253740603253	0	0	60.6699368571565	328.513471286214	64.0136999560098	0	0	0	0	0	0
Gm43174	0	0	0	0	0	0	0	0	0	0	0	0
Gm72113	0	0	0	0	0	0	0	0	0	0	0	0
Gm71495	0	0	0	0	0	0	0	0	0	0	0	0
Gm40302	0	0	0	0	0	0	0	0	0	0	0	0
Gm43177	0	0	0	0	0	0	0	0	0	0	0	0
Gm71497	0	0	0	0	0	0	0	0	0	0	0	0
Gm43176	0	0	0	0	0	0	0	0	0	0	0	0
Gm43178	0	0	0	0	0	0	0	0	0	0	0	0
9230114K14Rik	0	28.3561670693512	14.5194736632719	0	8.51173468173965	0	0	0	0	0	0	8.07960838138176
Gm71384	0	0	0	0	0	0	0	0	0	0	0	0
C130083M11Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm43180	0	0	0	0	8.8332104545427	0	18.3260794129497	0	0	7.78897510453506	0	0
Gm43179	0	0	0	0	0	0	0	0	0	0	0	0
Gm71403	0	0	0	0	0	0	0	0	0	0	0	0
Gm3519	0	0	0	0	0	0	0	0	0	0	0	0
Gm73527	0	0	0	0	0	0	0	0	0	0	0	0
Gm43685	0	0	0	0	0	0	0	0	0	0	0	0
Gm43686	0	0	0	0	0	0	0	0	0	0	0	0
8030423F21Rik	58.7069960246558	21.3035796745784	0	6.88906511576726	22.3816026091398	65.4187416582927	0	0	0	59.2071522871506	45.8490326152137	35.4088778200737
Gm71278	0	0	0	0	0	75.4933604344432	0	0	0	0	0	0
Gm71515	1065.37228265106	880.069641167948	1937.71027536215	1024.53605287484	1215.1934581381	1029.52603452567	1370.18303590085	1589.75276539052	1041.83502240836	1188.00838314621	1082.32224142442	1153.5001520238
Gm72888	0	0	0	0	0	0	0	0	0	0	0	0
Gm30241	0	0	0	0	0	0	0	0	0	0	0	0
Gm30301	0	0	0	21.2214879428233	11.4909377380258	0	0	0	0	5.06625696454545	64.7332127153496	32.7226870888957
Gm71263	0	0	0	0	0	0	0	0	0	0	0	0
5033403H07Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm17182	0	0	0	0	0	0	0	0	0	0	0	0
Gm30464	0	0	0	0	0	0	0	0	0	0	0	0
Gm30519	0	0	0	0	0	0	0	0	0	0	0	0
Gm40303	0	0	0	0	0	0	0	0	0	0	0	0
Gm45495	0	0	0	0	0	0	0	0	0	0	0	0
Gm42745	0	0	0	0	31.0885919168417	0	0	0	0	0	0	29.5102769539492
Gm72137	0	0	0	0	0	0	0	0	0	48.5507173902552	0	0
Gm71420	99.2423179829727	96.0347384538714	57.3691604505269	279.497914914499	269.051666193248	65.5338142029863	34.8872461647578	317.473520327353	0	148.278246383167	103.341783935478	63.8480926180432
Gm71424	0	0	0	0	0	0	64.8150308649177	0	0	0	0	0
Gm10441	0	0	0	0	0	0	0	0	0	0	0	0
Gm40304	0	0	0	0	0	0	0	0	0	0	0	0
Gm71715	0	169.092524385678	0	0	0	173.082338557016	0	0	0	0	0	252.94523103385
Gm43268	0	0	0	0	0	0	0	0	0	0	0	0
Gm43266	0	0	0	0	0	0	0	0	0	0	0	0
Gm72029	207.920610920656	160.960379763482	0	39.0380356560145	0	0	0	0	0	74.5571547319674	43.3018641365907	0
Gm30601	0	0	0	0	0	0	0	0	0	0	0	0
Gm71230	0	0	0	0	0	0	0	0	0	0	0	0
Gm10440	0	0	0	0	0	0	0	0	0	0	0	0
Gm72279	0	0	0	0	0	0	0	0	0	0	0	0
Gm72300	0	0	0	0	0	0	0	0	0	0	0	0
Gm72310	0	0	0	0	0	0	0	0	0	0	0	0
Gm43781	0	0	0	0	0	0	0	0	0	0	0	0
Gm43780	0	0	0	0	0	0	0	0	0	0	0	0
Gm43778	0	0	0	0	0	0	0	0	0	0	0	0
Gm43705	0	0	0	0	6.8583926208798	0	0	0	0	6.04761424581334	0	0
Gm71457	0	0	0	0	0	0	0	0	0	0	0	0
Gm72996	0	0	0	0	0	0	0	0	0	0	0	0
Gm43706	0	0	0	0	0	0	0	0	0	0	0	0
4932441J04Rik	3.16846419977648	3.06605727184039	0	26.7702071651744	3.22120866462095	12.5536090891745	10.0244626963178	11.4028112399608	66.8615775257752	8.52122143733441	9.8980379356953	9.17302012973402
Gm43002	0	0	0	0	0	0	0	0	0	0	0	0
Gm42634	0	0	0	0	0	65.189804679611	0	0	0	0	68.5328715862577	0
Gm73136	0	0	0	70.6904969987289	0	0	0	0	0	0	0	0
Gm42635	0	0	0	0	0	0	0	0	0	0	0	0
Gm42481	0	0	0	0	0	0	0	0	0	0	0	0
Gm42480	0	0	0	0	0	0	0	0	0	0	0	0
Gm42482	0	0	0	0	0	0	0	0	0	0	0	0
Gm43715	0	0	0	0	0	0	0	0	0	0	0	0
Gm42479	0	0	0	0	0	0	0	0	0	0	0	0
Gm42478	0	0	0	0	0	0	0	0	0	0	0	0
Gm42639	0	0	0	0	0	0	0	0	0	0	0	0
Gm42640	0	0	0	0	0	0	0	0	0	0	0	0
Gm42484	0	0	0	0	0	0	0	0	0	0	0	0
Gm37720	0	0	0	0	0	0	0	0	0	0	0	0
Gm42483	0	0	0	0	0	0	0	0	0	0	0	0
Gm72808	0	0	0	0	0	0	0	0	0	0	0	0
Gm42486	0	0	0	0	0	0	0	0	0	0	0	0
Gm43045	0	0	0	0	0	0	0	0	0	0	0	0
Gm71350	0	0	0	0	0	0	0	0	0	0	0	0
4930459L07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029E06Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm72676	0	0	0	0	0	0	0	0	0	0	0	0
Gm72190	0	0	0	0	0	0	0	0	0	0	0	0
Gm71595	0	0	0	0	0	0	0	0	0	0	0	0
Gm43395	0	0	0	0	0	0	0	0	0	0	0	0
Gm43042	0	0	0	0	0	0	0	0	0	0	0	0
Gm72878	0	0	0	0	0	0	0	0	0	0	0	0
Gm71333	0	0	0	0	0	0	0	0	0	0	0	0
Gm43041	0	0	0	0	0	0	0	0	0	0	0	0
4933402J10Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42862	0	0	0	0	0	0	0	0	0	0	0	0
Gm71597	0	0	0	0	0	0	0	0	0	0	0	0
Gm72503	0	0	0	0	0	0	0	0	0	0	0	0
Gm72567	0	0	0	0	0	0	0	0	0	0	0	0
Gm42860	0	0	0	0	0	0	0	0	0	0	0	0
1700014F14Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm72231	0	0	0	0	0	0	0	0	0	0	0	0
Gm72351	0	0	0	0	0	0	0	0	0	0	0	0
Gm73498	0	0	0	0	0	0	0	0	0	0	0	0
Gm71386	0	0	0	0	0	0	0	0	0	0	0	0
Gm40308	0	0	0	0	0	0	0	0	0	0	0	0
Gm73520	0	0	0	0	0	0	0	0	0	0	0	0
Gm72956	0	0	0	0	0	0	0	0	0	0	0	0
Gm71545	0	0	0	0	0	0	0	0	0	0	0	0
Gm43238	0	0	0	0	0	0	0	0	0	0	0	0
Gm71202	0	0	0	0	0	0	0	0	0	0	0	0
Gm43237	0	0	0	0	0	0	0	0	0	0	0	0
Gm43753	0	0	0	0	0	0	0	0	0	0	0	0
Gm71395	0	0	0	0	0	0	0	0	0	0	0	0
Gm30837	0	0	0	0	0	0	0	0	0	0	0	0
Nwd2os	0	10.2708051849079	27.6100467438091	0	10.7905377235176	5.25657472654641	0	0	0	23.7872827001991	11.0522853224822	10.2427204665559
Gm72015	0	0	0	0	0	0	0	0	0	0	0	0
Gm15819	0	0	0	0	0	0	0	0	0	0	0	0
Gm71522	0	0	0	0	0	0	0	0	0	0	0	0
5830416I19Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm71344	0	0	0	0	0	0	0	0	0	0	0	0
Gm72018	0	0	0	0	0	0	0	0	0	0	0	0
Gm43721	0	0	0	0	0	0	0	0	0	0	0	0
Gm73438	19.7442721866387	124.189804819482	17.1204030005903	0	0	0	114.523566347146	0	0	0	0	0
Gm73460	0	0	0	0	0	0	260.794207030438	0	0	0	0	0
Gm43838	0	1.09572261229825	1.96368587137049	7.44093693854311	10.3605241971683	15.7020735227385	13.1356901567736	1.35834798153157	1.19472234034542	8.120652843238	18.8654949284185	5.46363221996802
Gm73455	0	0	0	0	0	0	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930526M16Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm73453	0	0	0	0	0	0	0	0	0	0	0	0
Gm71596	0	0	0	0	0	0	0	0	0	0	0	0
Gm31423	0	0	0	17.5540160332414	0	0	0	0	0	0	58.413924103723	18.0450612246371
Gm43836	0	0	0	0	0	0	0	0	0	0	0	0
Gm43835	0	0	0	0	0	0	0	0	0	0	0	0
Gm42566	0	0	0	0	0	0	0	0	0	0	0	0
Gm3716	0	0	0	0	0	0	0	0	0	0	0	0
Gm71381	0	0	0	0	0	0	0	0	0	0	0	0
Gm20033	12.8696498034444	7.47221635680913	13.3912411070107	16.9143449501167	13.083886969724	7.64852666277924	0	0	0	9.22971962705324	2.68025293311067	12.4196402700874
Gm42564	0	0	0	0	0	0	0	0	0	0	0	0
Gm42565	0	0	0	0	0	0	0	0	0	0	0	0
Gm72627	0	0	0	0	0	0	0	0	0	0	0	0
Gm72700	0	0	0	0	0	0	0	0	0	0	0	0
Gm26761	0	0	0	0	0	0	0	0	0	0	0	0
Gm72628	0	0	0	0	0	0	0	0	0	0	0	0
Gm72629	0	0	0	0	0	0	0	0	0	0	0	0
Gm72659	0	0	0	0	0	0	0	0	0	0	0	0
Gm72668	0	0	0	0	0	0	0	0	0	0	0	0
C230096K16Rik	0	0	0	0	0	0	0	122.278927036653	0	0	0	0
Gm71589	21.8045440669836	21.0998063037781	37.813759670869	40.9390182618726	22.1675177146176	86.3906628971541	91.9809829317789	52.3141148713334	0	19.546941001468	0	21.0421105236855
Gm31889	0	0	0	0	0	0	0	0	0	0	0	0
Gm73906	0	0	0	9.00533110198039	0	0	0	0	0	0	0	0
Gm71300	0	0	0	0	0	0	0	0	0	0	0	0
Gm73222	0	0	0	0	0	0	0	0	0	0	0	0
Gm73098	0	0	0	56.6772122806823	20.4595869757707	0	0	0	0	0	41.9117561386263	0
Gm43627	0	0	18.9151037936057	0	0	0	0	0	0	29.3331650522247	0	0
Gm73363	0	0	0	0	0	0	0	0	0	0	0	0
Gm71440	0	0	0	0	0	0	0	0	0	0	0	0
Gm73316	0	0	0	0	0	0	0	0	0	0	0	27.5294961345146
Gm43628	0	0	0	0	0	0	0	0	0	0	0	20.3862064888276
Gm71527	33.2122194397763	32.1387778137018	0	15.5893612586601	16.8825466038478	0	52.5388064759333	19.9209377821303	0	0	0	0
1110003F10Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm43311	10.5491063008124	20.4163039540133	0	79.2256979405191	75.0729985707495	94.0411612311259	33.3755144209757	25.3097316373721	0	66.1980963659307	21.9697299742231	20.3604771579624
Gm43289	0	0	29.4819143196606	127.674226443806	120.98204583232	33.6777160446533	17.9284966731433	0	0	121.919903195597	70.8095568118351	16.4057132896531
Gm43290	0	0	0	0	0	0	0	0	0	0	16.7700861107028	31.0834002597795
4930589O11Rik	1008.46016309799	2189.10490401698	2221.55838066356	2072.5377995073	2715.52092004066	2105.77240811813	1609.66720130613	1275.15654998875	57.5154917977157	2223.46453891698	1674.51132650814	2130.51369052316
Gm42725	0	0	0	0	0	0	0	0	0	0	0	0
Gm40309	0	0	0	0	0	0	0	0	0	0	0	0
Gm42726	0	0	0	0	0	38.6272404089141	0	0	0	0	20.3040622662241	0
Gm42727	0	0	0	0	0	17.5963978625092	0	21.3110988671744	0	0	0	0
Gm42729	0	0	0	8.03410767937772	0	16.9537990327179	0	0	0	7.67200756030313	0	8.25884884035439
Gm42728	823.992596345738	953.705806836363	560.384325019322	728.039242285878	657.026942572429	640.136999560098	562.287097658023	620.218887649829	664.837579156585	492.451928580798	403.778722799446	561.303721443673
C030017G13Rik	10.7572825727289	0	0	10.0986424283898	10.9363558008624	0	22.6894316541282	0	0	0	0	31.1434068239876
N4bp2os	0	0	0	0	0	0	0	0	0	0	0	0
Gm72750	121.527749646354	117.599889738343	281.006937780287	494.376674487072	41.1835951079325	320.999232089587	213.606886856918	0	0	145.259981594108	337.460731171104	39.092773993923
Gm42648	0	0	0	0	0	0	0	0	0	0	0	0
Gm3521	0	0	0	10.6902522709249	0	0	0	0	0	0	0	0
Gm72419	0	0	0	0	0	0	0	0	0	0	0	0
Gm42645	0	0	0	0	15.6684974626984	0	0	0	0	13.8162152130843	0	0
Gm42646	0	0	0	0	0	0	0	0	0	0	0	0
Gm43004	142.675537280405	0	61.857501595305	33.4849722625558	0	0	0	0	0	127.903170137628	0	0
Gm72843	0	0	0	0	0	0	0	0	0	0	0	0
Gm32474	0	0	0	0	0	0	0	0	0	0	0	0
Gm57277	10.090634075264	0	0	0	20.517219615139	0	10.641663015246	36.3146270233602	0	0	0	0
Gm43769	0	0	0	0	0	0	12.2343430917818	0	0	0	0	0
Gm32556	0	0	0	0	0	0	0	0	0	0	0	0
Gm57267	0	0	0	0	42.4877422863504	0	0	0	0	0	0	0
Gm71217	0	0	0	0	0	0	0	0	0	0	0	0
4930480C01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm71225	0	0	0	0	0	0	0	0	0	0	0	0
Gm43771	0	0	0	0	0	0	0	0	0	0	0	0
9130230L23Rik	0	0	0	0	0	0	0	0	0	0	9.98764149217042	0
Gm72020	0	0	0	0	0	0	0	0	0	0	0	0
Gm43775	0	0	0	0	0	0	0	0	0	0	0	0
Gm73194	0	0	0	0	0	0	0	0	0	0	0	0
Gm43323	0	0	0	0	0	0	0	0	0	0	0	0
Gm26725	29.7364075624442	14.3876532756269	0	27.9157254676273	15.1157102708629	36.8178410657157	23.5201890835041	0	0	33.3219421163477	100.63543224629	71.7415567810209
1700126H18Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm72164	0	0	0	0	0	0	0	0	0	209.106810713378	0	0
Gm73415	0	0	0	0	0	0	0	0	0	0	0	0
Gm73278	0	0	0	0	0	0	0	0	0	0	0	0
Gm3822	0	41.3369288745228	0	0	0	33.8498338438594	9.01006221222706	0	0	0	0	0
Gm43790	0	0	0	0	0	0	0	0	0	0	0	0
Gm73605	459.123850424513	546.811881675377	612.476389035203	331.548387332067	323.14620893844	314.839211614628	670.424769960501	974.4424917935	484.426254859634	443.247535385401	404.536992701417	988.38645910551
Gm73617	0	0	0	0	0	0	0	0	97.6277720551632	0	0	0
Gm43793	0	0	0	0	0	0	0	0	19.8478066218674	0	0	0
Gm73628	0	0	0	0	0	0	0	0	76.026224790084	32.2973881489773	0	0
Gm43792	0	0	0	0	0	0	0	0	0	0	0	0
Gm43794	0	0	0	0	0	0	0	0	0	0	0	0
Gm43343	1991.95717995107	1839.3860220168	2167.51768829903	1161.10792967538	2025.11668841483	1405.64247068513	2677.40594787791	2155.30893823484	1648.4190795607	1960.78348986688	2562.29675496097	2512.81693688872
Gm43795	21.1963023474481	20.5112233722273	18.3794689862635	9.94925422678645	10.774575389607	10.4975974568604	89.4151566961502	0	0	19.0016755297449	11.0359357879815	10.227568513203
C530043K16Rik	0	0	0	0	8.19962861750088	0	0	0	0	21.6908801721018	16.7970563360336	0
Uchl1os	0	0	0	0	0	0	0	0	0	0	8.80641621395083	0
Gm73557	0	0	0	0	0	0	0	0	0	0	0	0
Gm43279	0	0	0	0	0	0	0	0	0	0	0	0
4933424C09Rik	0	0	0	0	9.50154505099152	9.2572924274811	39.4253188116085	0	0	0	19.4640507449603	0
Gm43280	0	0	0	0	0	0	0	0	0	0	0	0
Gm71377	0	0	109.951513581541	0	0	0	0	0	334.476943450686	0	0	30.59219608374
Gm71369	0	0	0	0	0	0	0	0	0	0	34.0430561595361	94.6483459018449
Gm71374	0	0	0	0	0	0	0	0	0	0	0	0
Gm43281	0	0	0	0	0	0	0	0	0	0	0	0
Gm43282	0	0	0	0	0	0	0	0	0	0	0	0
Gm15949	0	0	0	0	0	0	0	0	0	0	0	0
Gm15948	0	0	0	0	0	0	0	0	0	0	0	0
Gm42713	0	0	0	0	0	0	0	0	0	0	0	0
Gm33167	0	0	0	0	0	0	0	0	0	0	0	0
Gm33293	0	0	21.9403751874366	0	0	0	0	0	0	0	0	0
Gm42670	0	0	0	9.26404388058903	0	19.5492448507924	0	0	0	0	0	0
Gm43698	0	0	0	0	0	0	0	0	0	0	0	0
Gm26756	0	0	0	0	0	0	0	0	0	0	0	0
Gm42632	0	0	0	0	0	0	0	0	0	0	0	0
Gm72499	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000135654	14.6982565516009	99.5623919961395	76.4697953484749	27.5966418529622	0	0	62.0035934182566	0	0	0	30.6108136862417	0
C330024D21Rik	50.085634650397	22.8079212777299	61.3124055290792	41.4873731064095	20.9668097289004	58.3652110984181	34.1781058068089	3.53432217730193	40.4115428210951	58.1056993698907	61.3582988470549	34.1183321850382
Gm71483	0	0	0	0	0	0	0	0	0	0	0	0
Gm73015	0	0	0	0	0	0	0	0	0	0	0	0
1700025A08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42735	0	0	0	0	0	0	0	0	0	0	0	0
Gm15478	0	11.1716285678383	0	10.8379076890316	46.9477815318789	34.3056845068119	0	0	0	10.3494392963574	24.0433002526374	0
Gm42737	0	0	0	0	0	0	0	0	0	0	0	0
Gm72965	0	0	0	0	0	0	0	0	0	0	0	0
D630030B08Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42466	0	0	0	0	0	0	0	0	0	0	0	0
Gm15477	0	0	0	0	0	0	0	0	0	0	0	0
Gm42736	0	0	0	0	0	0	0	0	0	0	0	0
4930425K10Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm43027	0	0	0	0	0	0	0	0	0	0	0	0
Gm43025	0	0	0	0	0	0	0	0	0	0	0	0
Gm71434	0	0	0	0	0	0	0	0	0	0	0	0
Gm43842	0	0	0	0	0	0	0	0	0	7.53822339090817	0	0
Gm71553	0	0	0	0	0	0	0	0	0	0	0	0
Gm71588	0	0	0	34.3983470539358	49.6690606367467	0	0	0	0	54.7466686597374	38.1554175465624	129.655478872198
D130004A15Rik	0	0	0	14.9270358278863	16.1652792465506	0	0	0	0	14.2542689611212	0	0
Gm43371	0	0	84.3565928642083	45.6642783716328	0	0	0	0	0	21.8030864710846	25.3259205376956	46.9416626619561
Gm43373	0	0	0	0	0	0	0	0	0	0	0	0
Gm43374	0	0	0	0	0	0	0	0	0	0	0	10.1206303229771
Gm43230	0	0	0	0	0	0	0	0	0	0	0	0
Gm43229	0	0	0	0	0	0	0	0	0	0	0	0
Gm42888	0	0	0	0	0	0	0	0	0	0	0	0
Gm42887	0	0	0	0	0	0	0	0	0	0	0	0
3110031N09Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm71277	0	0	0	0	0	0	0	0	0	0	0	0
Gm71574	0	0	0	0	0	0	0	0	0	0	0	0
Gm42653	0	0	0	0	0	0	0	0	0	0	0	0
Gm73331	0	0	0	0	0	0	0	0	0	0	0	0
Gm73674	0	0	0	0	0	0	0	0	0	0	0	0
Gm38562	0	0	0	0	0	0	0	0	0	0	0	0
Gm73073	0	0	0	0	0	0	0	0	0	0	0	0
Gm73076	0	0	0	0	0	0	0	0	0	0	0	0
Gm73369	0	0	0	0	0	0	0	0	0	0	0	0
Gm73381	0	0	0	0	0	0	0	0	0	0	0	0
Gm20647	0	0	0	19.7648492867983	0	0	0	0	177.713694219642	0	21.9236138323797	0
AU023070	0	0	0	0	0	0	0	0	0	0	0	0
Gm73315	0	0	0	0	0	0	0	0	0	0	0	0
Gm43815	0	0	0	0	0	0	0	0	0	0	0	0
Gm73636	0	0	0	0	0	0	0	0	0	0	0	0
4933408A14Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm72423	0	0	0	0	0	0	0	0	0	0	0	0
Gm73039	0	0	0	0	0	0	0	0	0	0	0	0
Gm43499	59.5045697129357	57.5813413605715	165.10991408258	134.067027055966	133.089273417139	223.971996239062	87.8555900095894	71.3825724988532	163.238083032909	74.6810038262066	99.140100899342	80.3934455223865
Gm73295	0	0	0	0	0	0	0	0	0	0	0	0
Gm9870	0	0	0	0	0	21.0843086442545	0	0	0	9.54116390139566	0	0
Gm72011	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000142109	17.733540082766	17.1603799500317	0	16.6477620230387	108.172469753084	35.1305736675131	0	0	0	15.8974414085489	18.4660707739492	0
Gm42668	30.2475581146334	19.5132909122194	34.9705055259344	0	10.2503600208324	0	10.6331051841119	12.0951411544096	10.6381689694207	9.03859354712029	41.9960178116031	9.72996666756669
Gm42572	0	0	0	0	0	0	0	0	0	0	7.72972885564364	0
1700071G01Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42571	0	0	0	0	0	0	0	0	0	0	0	0
Gm17207	0	0	0	0	0	0	0	0	0	0	0	0
Gm72541	0	0	0	0	0	0	0	0	0	0	0	0
Gm34411	0	16.5998134081374	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0	0	0	0	0	0	0
Gm42734	0	0	0	0	0	0	0	0	0	0	0	0
Gm72555	0	0	0	0	0	0	0	0	0	0	0	0
